"","geometry.type","geometry.coordinates.1","geometry.coordinates.2","properties.geopin","properties.objectid","properties.shape_area","properties.shape_leng","properties.situs_dir","properties.situs_num","properties.situs_str","properties.situs_type","type"
"5715","MultiPolygon",-90.1232994462664,29.9777123786159,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5716","MultiPolygon",-90.123291000679,29.9777120000123,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5717","MultiPolygon",-90.1232909982521,29.9777120334296,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5718","MultiPolygon",-90.1231487159822,29.9777062210933,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5719","MultiPolygon",-90.1231705271626,29.9774049939426,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5720","MultiPolygon",-90.1223840718571,29.9773819004451,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5721","MultiPolygon",-90.1224810010986,29.9760199995284,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5722","MultiPolygon",-90.1225390006527,29.9760249999545,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5723","MultiPolygon",-90.1232340201242,29.9760592747642,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5724","MultiPolygon",-90.1232512402216,29.9760601240603,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5725","MultiPolygon",-90.1232678433127,29.9760609426896,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5726","MultiPolygon",-90.1232690013671,29.9760609998005,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5727","MultiPolygon",-90.1232689863502,29.9760612045244,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5728","MultiPolygon",-90.1234288570687,29.9760709381196,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5729","MultiPolygon",-90.1234630767035,29.9760730214753,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5730","MultiPolygon",-90.1234631171,29.9760730243106,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5731","MultiPolygon",-90.1235138533074,29.9760760264834,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5732","MultiPolygon",-90.1235139462324,29.9760760319136,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5733","MultiPolygon",-90.1235142617698,29.9760760506539,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5734","MultiPolygon",-90.1242740011261,29.9761209995725,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5735","MultiPolygon",-90.1242610011099,29.9763080001419,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5736","MultiPolygon",-90.1242570013124,29.9763550000009,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5737","MultiPolygon",-90.1242420010789,29.9765819999771,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5738","MultiPolygon",-90.1242400008918,29.9766189996764,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5739","MultiPolygon",-90.1242130011503,29.9769979998012,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5740","MultiPolygon",-90.1242060009274,29.9770939995811,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5741","MultiPolygon",-90.1241840009217,29.9774080001641,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5742","MultiPolygon",-90.1243900013173,29.9775810001664,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5743","MultiPolygon",-90.124517001353,29.9775869995683,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5744","MultiPolygon",-90.1249180013118,29.9776040000704,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5745","MultiPolygon",-90.1249060010577,29.9777959997359,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5746","MultiPolygon",-90.1241600009863,29.977764000184,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5747","MultiPolygon",-90.1241610007569,29.9777509995768,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5748","MultiPolygon",-90.123305593358,29.9777126544242,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5749","MultiPolygon",-90.1233054785966,29.9777126491451,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5750","MultiPolygon",-90.1233054640472,29.9777126486594,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5751","MultiPolygon",-90.1232994462664,29.9777123786159,"41129327","263","332275.363339","2783.02638514","","7","BAMBOO","RD","Feature"
"5752","MultiPolygon",-90.1147391619712,29.9276857754573,"41058031","264","10647.9157865","441.578211704","","5520","HURST","ST","Feature"
"5753","MultiPolygon",-90.1149277071017,29.9277260309741,"41058031","264","10647.9157865","441.578211704","","5520","HURST","ST","Feature"
"5754","MultiPolygon",-90.1149128861532,29.9277976758544,"41058031","264","10647.9157865","441.578211704","","5520","HURST","ST","Feature"
"5755","MultiPolygon",-90.1149501013637,29.9278061467962,"41058031","264","10647.9157865","441.578211704","","5520","HURST","ST","Feature"
"5756","MultiPolygon",-90.1149176198894,29.9279389974158,"41058031","264","10647.9157865","441.578211704","","5520","HURST","ST","Feature"
"5757","MultiPolygon",-90.1148715343021,29.9281279834672,"41058031","264","10647.9157865","441.578211704","","5520","HURST","ST","Feature"
"5758","MultiPolygon",-90.1146389117323,29.9280770689742,"41058031","264","10647.9157865","441.578211704","","5520","HURST","ST","Feature"
"5759","MultiPolygon",-90.1147240674427,29.9277446666101,"41058031","264","10647.9157865","441.578211704","","5520","HURST","ST","Feature"
"5760","MultiPolygon",-90.1147391619712,29.9276857754573,"41058031","264","10647.9157865","441.578211704","","5520","HURST","ST","Feature"
"5761","MultiPolygon",-90.0928196070609,29.977254738998,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5762","MultiPolygon",-90.0927284410394,29.9771951186226,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5763","MultiPolygon",-90.0926600622112,29.9771507151279,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5764","MultiPolygon",-90.0925831380897,29.9771006054132,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5765","MultiPolygon",-90.0925055038443,29.9770498638099,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5766","MultiPolygon",-90.0924257313011,29.9769978517035,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5767","MultiPolygon",-90.0923381319034,29.9769401394179,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5768","MultiPolygon",-90.0922654848507,29.9768925704329,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5769","MultiPolygon",-90.0921850023563,29.9768399266866,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5770","MultiPolygon",-90.0921066583193,29.976788553001,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5771","MultiPolygon",-90.092026893971,29.9767359155764,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5772","MultiPolygon",-90.091948534949,29.9766857915967,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5773","MultiPolygon",-90.0919399818892,29.976680710445,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5774","MultiPolygon",-90.0918808592238,29.9766426453186,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5775","MultiPolygon",-90.0915766865756,29.9764478635439,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5776","MultiPolygon",-90.0919816486669,29.9759865933804,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5777","MultiPolygon",-90.0921483137345,29.9757968826496,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5778","MultiPolygon",-90.0922948333204,29.9756301023651,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5779","MultiPolygon",-90.0925009549512,29.9753951246256,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5780","MultiPolygon",-90.0940118313995,29.9764220572441,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5781","MultiPolygon",-90.0941530132291,29.9765015265353,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5782","MultiPolygon",-90.0935615228947,29.9771817143422,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5783","MultiPolygon",-90.0934792073363,29.9772765819481,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5784","MultiPolygon",-90.0934493355924,29.9773113077574,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5785","MultiPolygon",-90.0933923814498,29.9772720134558,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5786","MultiPolygon",-90.0933147781432,29.9772187720368,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5787","MultiPolygon",-90.0931094806242,29.9774450070562,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5788","MultiPolygon",-90.0930503725983,29.9774056926624,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5789","MultiPolygon",-90.0929663235127,29.9773511400003,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5790","MultiPolygon",-90.0928865582609,29.977298503101,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5791","MultiPolygon",-90.0928196070609,29.977254738998,"41146717","265","307859.870167","2276.1908156","","3700","ORLEANS","AVE","Feature"
"5792","MultiPolygon",-90.1080197101478,29.9792634302095,"41036512","266","8678.29356144","391.054352984","","4800","CANAL","ST","Feature"
"5793","MultiPolygon",-90.108269696716,29.9789910105883,"41036512","266","8678.29356144","391.054352984","","4800","CANAL","ST","Feature"
"5794","MultiPolygon",-90.1084394137139,29.9791026856759,"41036512","266","8678.29356144","391.054352984","","4800","CANAL","ST","Feature"
"5795","MultiPolygon",-90.1081909559174,29.9793803526308,"41036512","266","8678.29356144","391.054352984","","4800","CANAL","ST","Feature"
"5796","MultiPolygon",-90.1080232650523,29.979265857236,"41036512","266","8678.29356144","391.054352984","","4800","CANAL","ST","Feature"
"5797","MultiPolygon",-90.1080197101478,29.9792634302095,"41036512","266","8678.29356144","391.054352984","","4800","CANAL","ST","Feature"
"5798","MultiPolygon",-90.0868416585811,29.9806145473762,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5799","MultiPolygon",-90.087165769514,29.9803631918711,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5800","MultiPolygon",-90.0872373867513,29.9804357587513,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5801","MultiPolygon",-90.087307770676,29.9804920611292,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5802","MultiPolygon",-90.0874606281037,29.9806141563662,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5803","MultiPolygon",-90.0876774624631,29.98078811692,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5804","MultiPolygon",-90.087694522008,29.9808020312697,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5805","MultiPolygon",-90.0877101619752,29.980814681535,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5806","MultiPolygon",-90.0873748745039,29.9810984388369,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5807","MultiPolygon",-90.0874598214561,29.9811961366167,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5808","MultiPolygon",-90.0874039597282,29.9812418670036,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5809","MultiPolygon",-90.0872182296778,29.9813945135219,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5810","MultiPolygon",-90.0872821221854,29.9814532546803,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5811","MultiPolygon",-90.0873431641421,29.9815100930266,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5812","MultiPolygon",-90.0872880440171,29.9815539552939,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5813","MultiPolygon",-90.0868957443109,29.9818603006911,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5814","MultiPolygon",-90.0868459151749,29.9818254470897,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5815","MultiPolygon",-90.0867619126219,29.9817671404106,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5816","MultiPolygon",-90.0866900139695,29.981717074887,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5817","MultiPolygon",-90.0866145561885,29.9816644750201,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5818","MultiPolygon",-90.0865298429019,29.981605536309,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5819","MultiPolygon",-90.0864679102493,29.9815624416906,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5820","MultiPolygon",-90.0863896049201,29.9815079392726,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5821","MultiPolygon",-90.0863084506802,29.9814515347238,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5822","MultiPolygon",-90.0862187511791,29.9813894231789,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5823","MultiPolygon",-90.0865035739968,29.9810645575565,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5824","MultiPolygon",-90.0864231072083,29.9810106601752,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5825","MultiPolygon",-90.0863725450304,29.9809770497357,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5826","MultiPolygon",-90.0864965244742,29.9808782002609,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5827","MultiPolygon",-90.08649657022,29.9808781633825,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5828","MultiPolygon",-90.0864972934958,29.9808775866221,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5829","MultiPolygon",-90.0864973032821,29.9808775800269,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5830","MultiPolygon",-90.0865679166227,29.9808271698525,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5831","MultiPolygon",-90.0865690222096,29.9808263812906,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5832","MultiPolygon",-90.0868416585811,29.9806145473762,"41019297","267","130946.531875","1595.46117874","","1322","MOSS","ST","Feature"
"5833","MultiPolygon",-90.1022934651574,29.9746819282761,"41034969","268","17187.9225684","597.199051741","","4140","CANAL","ST","Feature"
"5834","MultiPolygon",-90.1022119160869,29.974773683065,"41034969","268","17187.9225684","597.199051741","","4140","CANAL","ST","Feature"
"5835","MultiPolygon",-90.1021791684131,29.9747508721291,"41034969","268","17187.9225684","597.199051741","","4140","CANAL","ST","Feature"
"5836","MultiPolygon",-90.1018646947413,29.9750986229312,"41034969","268","17187.9225684","597.199051741","","4140","CANAL","ST","Feature"
"5837","MultiPolygon",-90.1016496924008,29.9749497077085,"41034969","268","17187.9225684","597.199051741","","4140","CANAL","ST","Feature"
"5838","MultiPolygon",-90.1019641517302,29.9746032075707,"41034969","268","17187.9225684","597.199051741","","4140","CANAL","ST","Feature"
"5839","MultiPolygon",-90.1020509199687,29.9745540096739,"41034969","268","17187.9225684","597.199051741","","4140","CANAL","ST","Feature"
"5840","MultiPolygon",-90.1021028811139,29.9745907529273,"41034969","268","17187.9225684","597.199051741","","4140","CANAL","ST","Feature"
"5841","MultiPolygon",-90.1021982659512,29.9746579080349,"41034969","268","17187.9225684","597.199051741","","4140","CANAL","ST","Feature"
"5842","MultiPolygon",-90.1022186688379,29.9746337195476,"41034969","268","17187.9225684","597.199051741","","4140","CANAL","ST","Feature"
"5843","MultiPolygon",-90.1022934651574,29.9746819282761,"41034969","268","17187.9225684","597.199051741","","4140","CANAL","ST","Feature"
"5844","MultiPolygon",-90.1305630010868,29.941388999991,"41141112","269","8692.86849867","411.516648266","","7722","HAMPSON","ST","Feature"
"5845","MultiPolygon",-90.1307191331161,29.9412411180866,"41141112","269","8692.86849867","411.516648266","","7722","HAMPSON","ST","Feature"
"5846","MultiPolygon",-90.1307891219561,29.9412971901281,"41141112","269","8692.86849867","411.516648266","","7722","HAMPSON","ST","Feature"
"5847","MultiPolygon",-90.1308960009808,29.9411959998772,"41141112","269","8692.86849867","411.516648266","","7722","HAMPSON","ST","Feature"
"5848","MultiPolygon",-90.1309570007396,29.9412450000477,"41141112","269","8692.86849867","411.516648266","","7722","HAMPSON","ST","Feature"
"5849","MultiPolygon",-90.13101700073,29.9412949998792,"41141112","269","8692.86849867","411.516648266","","7722","HAMPSON","ST","Feature"
"5850","MultiPolygon",-90.1307560009419,29.9415439995707,"41141112","269","8692.86849867","411.516648266","","7722","HAMPSON","ST","Feature"
"5851","MultiPolygon",-90.1306950010905,29.941495000013,"41141112","269","8692.86849867","411.516648266","","7722","HAMPSON","ST","Feature"
"5852","MultiPolygon",-90.1306330013195,29.9414450000588,"41141112","269","8692.86849867","411.516648266","","7722","HAMPSON","ST","Feature"
"5853","MultiPolygon",-90.1305630010868,29.941388999991,"41141112","269","8692.86849867","411.516648266","","7722","HAMPSON","ST","Feature"
"5854","MultiPolygon",-90.0510809544454,29.9547143540097,"41195382","270","6369.94850208","331.022792677","","501","PATTERSON","ST","Feature"
"5855","MultiPolygon",-90.0511849990524,29.9547092835342,"41195382","270","6369.94850208","331.022792677","","501","PATTERSON","ST","Feature"
"5856","MultiPolygon",-90.0511840804161,29.9546818080131,"41195382","270","6369.94850208","331.022792677","","501","PATTERSON","ST","Feature"
"5857","MultiPolygon",-90.0512912355394,29.9546765762745,"41195382","270","6369.94850208","331.022792677","","501","PATTERSON","ST","Feature"
"5858","MultiPolygon",-90.051323709372,29.9549330420975,"41195382","270","6369.94850208","331.022792677","","501","PATTERSON","ST","Feature"
"5859","MultiPolygon",-90.0510888212793,29.9549495917449,"41195382","270","6369.94850208","331.022792677","","501","PATTERSON","ST","Feature"
"5860","MultiPolygon",-90.0510809544454,29.9547143540097,"41195382","270","6369.94850208","331.022792677","","501","PATTERSON","ST","Feature"
"5861","MultiPolygon",-90.1238775663925,29.9535325008057,"41195463","271","8132.31126395","423.660269415","S","2000","CARROLLTON","AVE","Feature"
"5862","MultiPolygon",-90.1239230234494,29.9534904764904,"41195463","271","8132.31126395","423.660269415","S","2000","CARROLLTON","AVE","Feature"
"5863","MultiPolygon",-90.1236530012711,29.953267999641,"41195463","271","8132.31126395","423.660269415","S","2000","CARROLLTON","AVE","Feature"
"5864","MultiPolygon",-90.1237860006578,29.9531509996015,"41195463","271","8132.31126395","423.660269415","S","2000","CARROLLTON","AVE","Feature"
"5865","MultiPolygon",-90.12407768351,29.9533913237102,"41195463","271","8132.31126395","423.660269415","S","2000","CARROLLTON","AVE","Feature"
"5866","MultiPolygon",-90.1240870006341,29.9533990001665,"41195463","271","8132.31126395","423.660269415","S","2000","CARROLLTON","AVE","Feature"
"5867","MultiPolygon",-90.1240869945033,29.9533990057421,"41195463","271","8132.31126395","423.660269415","S","2000","CARROLLTON","AVE","Feature"
"5868","MultiPolygon",-90.124065150197,29.9534182218914,"41195463","271","8132.31126395","423.660269415","S","2000","CARROLLTON","AVE","Feature"
"5869","MultiPolygon",-90.1239540012783,29.9535159998023,"41195463","271","8132.31126395","423.660269415","S","2000","CARROLLTON","AVE","Feature"
"5870","MultiPolygon",-90.1239073495694,29.9535570395219,"41195463","271","8132.31126395","423.660269415","S","2000","CARROLLTON","AVE","Feature"
"5871","MultiPolygon",-90.1238775663925,29.9535325008057,"41195463","271","8132.31126395","423.660269415","S","2000","CARROLLTON","AVE","Feature"
"5872","MultiPolygon",-90.0367856029257,29.9612158130928,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5873","MultiPolygon",-90.036974710708,29.9605923543145,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5874","MultiPolygon",-90.0371418281189,29.9606281889265,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5875","MultiPolygon",-90.0370375673044,29.9609719229864,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5876","MultiPolygon",-90.0370797577271,29.960981286439,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5877","MultiPolygon",-90.0370606843558,29.9610479993812,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5878","MultiPolygon",-90.0372200592216,29.9610834228621,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5879","MultiPolygon",-90.037201071684,29.9611481397707,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5880","MultiPolygon",-90.0372470267115,29.9611581467448,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5881","MultiPolygon",-90.037247931693,29.9611583439783,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5882","MultiPolygon",-90.037231654505,29.9612124304246,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5883","MultiPolygon",-90.037231132847,29.9612123193345,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5884","MultiPolygon",-90.0371273652018,29.9611901937755,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5885","MultiPolygon",-90.0370993824317,29.9612831756883,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5886","MultiPolygon",-90.0367856029257,29.9612158130928,"41198617","288","18097.1800536","740.372161488","","3933","CHARTRES","ST","Feature"
"5887","MultiPolygon",-90.071316840548,29.9519297190812,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5888","MultiPolygon",-90.0714662500784,29.9514679346463,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5889","MultiPolygon",-90.0714662579832,29.9514673095708,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5890","MultiPolygon",-90.0714691212413,29.9514679621811,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5891","MultiPolygon",-90.0718032331643,29.9515568081254,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5892","MultiPolygon",-90.0718268317451,29.9515639103356,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5893","MultiPolygon",-90.0718289772169,29.9515645560563,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5894","MultiPolygon",-90.0719026694516,29.9515840163826,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5895","MultiPolygon",-90.0721029951822,29.9516371970002,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5896","MultiPolygon",-90.0721037129742,29.9516372038804,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5897","MultiPolygon",-90.0720439850081,29.9518191677706,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5898","MultiPolygon",-90.0720432356102,29.951821661192,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5899","MultiPolygon",-90.0720141205348,29.9519101500519,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5900","MultiPolygon",-90.072001974156,29.9519056575588,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5901","MultiPolygon",-90.0719047612121,29.9518728443349,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5902","MultiPolygon",-90.0718232757679,29.9518451823305,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5903","MultiPolygon",-90.071813984361,29.9518419681979,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5904","MultiPolygon",-90.0717510904645,29.9518201107534,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5905","MultiPolygon",-90.0717382180081,29.9518162364253,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5906","MultiPolygon",-90.0716197022484,29.9520488967431,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5907","MultiPolygon",-90.0713160990412,29.951931587071,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5908","MultiPolygon",-90.071316840548,29.9519297190812,"41199215","289","30106.694285","781.346248569","","313","CARONDELET","ST","Feature"
"5909","MultiPolygon",-90.0828544909961,29.9860977969964,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
"5910","MultiPolygon",-90.0828515696866,29.98598712306,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
"5911","MultiPolygon",-90.082366913802,29.9859825178136,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
"5912","MultiPolygon",-90.0823824385832,29.9856607277369,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
"5913","MultiPolygon",-90.0822898001082,29.9856610975773,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
"5914","MultiPolygon",-90.082178540508,29.9856575394671,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
"5915","MultiPolygon",-90.0820924027682,29.9856548452224,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
"5916","MultiPolygon",-90.0819897517895,29.9856519939338,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
"5917","MultiPolygon",-90.081895716448,29.9856492251829,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
"5918","MultiPolygon",-90.0818009630832,29.9856464488337,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
"5919","MultiPolygon",-90.081706927761,29.985643679244,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
"5920","MultiPolygon",-90.0816085842201,29.9856408686172,"41184678","272","4036642.40133","10623.7510671","","1751","GENTILLY","BLVD","Feature"
